,SKU_NAME,FEED_DATE,PAGE VIEWS,ORDERED UNITS
38417,D126DM[TMI,02/08/19,792,38
38418,D126DM[TMI,03/08/19,1025,31
38419,D126DM[TMI,04/08/19,1193,50
38420,D126DM[TMI,05/08/19,771,73
38421,D126DM[TMI,06/08/19,786,86
38422,D126DM[TMI,07/08/19,793,69
38423,D126DM[TMI,08/08/19,1269,62
38424,D126DM[TMI,09/08/19,972,44
38425,D126DM[TMI,10/08/19,596,13
38426,D126DM[TMI,11/08/19,374,0
38427,D126DM[TMI,12/08/19,427,0
38428,D126DM[TMI,13/08/19,413,0
38429,D126DM[TMI,14/08/19,376,0
38430,D126DM[TMI,15/08/19,352,-1
38431,D126DM[TMI,16/08/19,320,0
38432,D126DM[TMI,17/08/19,277,0
38433,D126DM[TMI,18/08/19,303,0
38434,D126DM[TMI,19/08/19,404,1
38435,D126DM[TMI,20/08/19,370,4
38436,D126DM[TMI,21/08/19,333,1
38437,D126DM[TMI,22/08/19,379,0
38438,D126DM[TMI,23/08/19,453,3
38439,D126DM[TMI,24/08/19,463,29
38440,D126DM[TMI,25/08/19,579,52
38441,D126DM[TMI,26/08/19,657,66
38442,D126DM[TMI,27/08/19,739,76
38443,D126DM[TMI,28/08/19,745,93
38444,D126DM[TMI,29/08/19,682,69
38445,D126DM[TMI,30/08/19,687,61
38446,D126DM[TMI,31/08/19,550,36
38447,B209T2DTGU,06/05/19,134,1
38448,B209T2DTGU,07/05/19,118,0
38449,B209T2DTGU,14/05/19,149,0
38450,B209T2DTGU,15/05/19,144,1
38451,B209T2DTGU,16/05/19,138,1
38452,B209T2DTGU,17/05/19,121,0
38453,B209T2DTGU,18/05/19,151,0
38454,B209T2DTGU,29/05/19,131,1
38455,B209T2DTGU,30/05/19,157,2
38456,B209T2DTGU,31/05/19,96,0
38457,B209T2DTGU,01/06/19,91,0
38458,B209T2DTGU,02/06/19,102,0
38459,B209T2DTGU,03/06/19,146,0
38460,B209T2DTGU,04/06/19,142,0
38461,B209T2DTGU,05/06/19,203,0
38462,B209T2DTGU,06/06/19,129,-1
38463,B209T2DTGU,07/06/19,116,1
38464,B209T2DTGU,08/06/19,88,0
38465,B209T2DTGU,09/06/19,116,0
38466,B209T2DTGU,10/06/19,153,1
38467,B209T2DTGU,11/06/19,155,0
38468,B209T2DTGU,17/06/19,151,1
38469,B209T2DTGU,18/06/19,167,0
38470,B209T2DTGU,19/06/19,198,1
38471,B209T2DTGU,20/06/19,173,0
38472,B209T2DTGU,21/06/19,150,0
38473,B209T2DTGU,24/06/19,142,0
38474,B209T2DTGU,25/06/19,152,0
38475,B209T2DTGU,26/06/19,151,0
38476,B209T2DTGU,02/07/19,145,1
38477,B209T2DTGU,03/07/19,158,0
38478,B209T2DTGU,04/07/19,112,2
38479,B209T2DTGU,05/07/19,122,0
38480,B209T2DTGU,06/07/19,112,0
38481,B209T2DTGU,07/07/19,80,1
38482,B209T2DTGU,08/07/19,163,0
38483,B209T2DTGU,09/07/19,206,0
38484,B209T2DTGU,10/07/19,128,0
38485,B209T2DTGU,11/07/19,174,0
38486,B209T2DTGU,14/07/19,188,1
38487,B209T2DTGU,15/07/19,368,0
38488,B209T2DTGU,20/07/19,129,1
38489,B209T2DTGU,21/07/19,157,0
38490,B209T2DTGU,22/07/19,213,0
38491,B209T2DTGU,23/07/19,249,0
38492,B209T2DTGU,29/07/19,202,3
38493,B209T2DTGU,30/07/19,202,0
38494,B209T2DTGU,31/07/19,199,0
38495,B209T2DTGU,14/08/19,269,1
38496,B209T2DTGU,15/08/19,227,0
38497,B209T2DTGU,17/08/19,194,0
38498,B209T2DTGU,18/08/19,185,0
38499,B209T2DTGU,19/08/19,234,1
38500,B209T2DTGU,20/08/19,224,0
38501,B209T2DTGU,21/08/19,239,1
38502,B209T2DTGU,22/08/19,254,1
38503,B209T2DTGU,23/08/19,179,0
38504,B209T2DTGU,24/08/19,182,0
38505,B209T2DTGU,25/08/19,181,0
38506,B209T2DTGU,27/08/19,243,1
38507,B209T2DTGU,28/08/19,224,0
38508,B209T2DTGU,29/08/19,193,0
38509,B209T2DTGU,30/08/19,202,0
38510,B209T2DTGU,31/08/19,166,0
38511,C21EJJQCUE,06/05/19,47,0
38512,C21EJJQCUE,25/07/19,34,0
38513,C21EJJQCUE,30/07/19,30,0
38514,C21EJJQCUE,05/08/19,21,0
38515,D01I340V6S,06/05/19,33,0
38516,D01I340V6S,07/05/19,40,0
38517,D01I340V6S,10/05/19,21,0
38518,D01I340V6S,11/05/19,20,0
38519,D01I340V6S,12/05/19,20,0
38520,D01I340V6S,13/05/19,30,0
38521,D01I340V6S,14/05/19,37,0
38522,D01I340V6S,15/05/19,27,0
38523,D01I340V6S,16/05/19,19,0
38524,D01I340V6S,17/05/19,28,0
38525,D01I340V6S,21/05/19,39,0
38526,D01I340V6S,22/05/19,48,0
38527,D01I340V6S,23/05/19,31,0
38528,D01I340V6S,24/05/19,34,0
38529,D01I340V6S,25/05/19,22,0
38530,D01I340V6S,26/05/19,26,0
38531,D01I340V6S,27/05/19,24,0
38532,D01I340V6S,29/05/19,28,0
38533,D01I340V6S,30/05/19,29,0
38534,D01I340V6S,31/05/19,26,0
38535,D01I340V6S,01/06/19,24,0
38536,D01I340V6S,14/06/19,38,0
38537,D01I340V6S,15/06/19,23,0
38538,D01I340V6S,18/06/19,49,0
38539,D01I340V6S,19/06/19,42,0
38540,D01I340V6S,09/08/19,13,0
38541,D01I340V6S,10/08/19,19,0
38542,D01I340V6S,24/08/19,8,0
38543,D01I340V6S,25/08/19,11,0
38544,D01I340V6S,26/08/19,22,0
38545,C02;FKVI8G,07/05/19,39,0
38546,C02;FKVI8G,08/05/19,53,0
38547,C02;FKVI8G,04/06/19,26,0
38548,C02;FKVI8G,07/06/19,25,0
38549,C02;FKVI8G,08/06/19,17,0
38550,C02;FKVI8G,09/06/19,24,0
38551,C02;FKVI8G,10/06/19,24,0
38552,C02;FKVI8G,11/06/19,33,0
38553,C02;FKVI8G,13/06/19,27,0
38554,C02;FKVI8G,14/06/19,36,0
38555,C02;FKVI8G,15/06/19,36,0
38556,C02;FKVI8G,16/06/19,58,0
38557,C02;FKVI8G,17/06/19,20,0
38558,C02;FKVI8G,20/06/19,39,0
38559,C02;FKVI8G,21/06/19,21,0
38560,C02;FKVI8G,23/06/19,57,0
38561,C02;FKVI8G,24/06/19,58,0
38562,C02;FKVI8G,25/06/19,43,0
38563,C02;FKVI8G,26/06/19,48,0
38564,C02;FKVI8G,27/06/19,53,0
38565,C02;FKVI8G,28/06/19,40,0
38566,C02;FKVI8G,29/06/19,46,0
38567,C02;FKVI8G,11/07/19,29,0
38568,C02;FKVI8G,24/07/19,9,0
38569,C02;FKVI8G,30/07/19,36,0
38570,C20FS9V2V2,07/05/19,28,0
38571,C28L4BN873,07/05/19,760,36
38572,C28L4BN873,08/05/19,12445,127
38573,C28L4BN873,09/05/19,7245,116
38574,C28L4BN873,10/05/19,4957,94
38575,C28L4BN873,11/05/19,4367,58
38576,C28L4BN873,12/05/19,4274,74
38577,C28L4BN873,13/05/19,3851,50
38578,C28L4BN873,14/05/19,3780,19
38579,C28L4BN873,15/05/19,3404,18
38580,C28L4BN873,16/05/19,3105,27
38581,C28L4BN873,17/05/19,2685,25
38582,C28L4BN873,18/05/19,2738,26
38583,C28L4BN873,19/05/19,2529,18
38584,C28L4BN873,20/05/19,8515,90
38585,C28L4BN873,21/05/19,6270,73
38586,C28L4BN873,22/05/19,3918,17
38587,C28L4BN873,23/05/19,3623,-14
38588,C28L4BN873,24/05/19,3322,-3
38589,C28L4BN873,25/05/19,3167,28
38590,C28L4BN873,26/05/19,3199,21
38591,C28L4BN873,27/05/19,2895,17
38592,C28L4BN873,28/05/19,3216,29
38593,C28L4BN873,29/05/19,2907,16
38594,C28L4BN873,30/05/19,2716,11
38595,C28L4BN873,31/05/19,2663,0
38596,C28L4BN873,01/06/19,2767,1
38597,C28L4BN873,02/06/19,2899,0
38598,C28L4BN873,03/06/19,2542,1
38599,C28L4BN873,04/06/19,2566,1
38600,C28L4BN873,05/06/19,3286,20
38601,C28L4BN873,06/06/19,2904,33
38602,C28L4BN873,07/06/19,3298,21
38603,C28L4BN873,08/06/19,2847,38
38604,C28L4BN873,09/06/19,2812,33
38605,C28L4BN873,10/06/19,2423,33
38606,C28L4BN873,11/06/19,2636,41
38607,C28L4BN873,12/06/19,2260,36
38608,C28L4BN873,13/06/19,2759,59
38609,C28L4BN873,14/06/19,2814,60
38610,C28L4BN873,15/06/19,2681,39
38611,C28L4BN873,16/06/19,3017,43
38612,C28L4BN873,17/06/19,3202,60
38613,C28L4BN873,18/06/19,2996,49
38614,C28L4BN873,19/06/19,3371,49
38615,C28L4BN873,20/06/19,4623,55
38616,C28L4BN873,21/06/19,3842,46
38617,C28L4BN873,22/06/19,3925,41
38618,C28L4BN873,23/06/19,4606,40
38619,C28L4BN873,24/06/19,4152,47
38620,C28L4BN873,25/06/19,4238,40
38621,C28L4BN873,26/06/19,3954,45
38622,C28L4BN873,27/06/19,3342,60
38623,C28L4BN873,28/06/19,3968,59
38624,C28L4BN873,29/06/19,4325,40
38625,C28L4BN873,30/06/19,4397,36
38626,C28L4BN873,01/07/19,2863,48
38627,C28L4BN873,02/07/19,2517,39
38628,C28L4BN873,03/07/19,2553,46
38629,C28L4BN873,04/07/19,2786,47
38630,C28L4BN873,05/07/19,3172,48
38631,C28L4BN873,06/07/19,3105,43
38632,C28L4BN873,07/07/19,3130,40
38633,C28L4BN873,08/07/19,2944,34
38634,C28L4BN873,09/07/19,3060,32
38635,C28L4BN873,10/07/19,3007,37
38636,C28L4BN873,11/07/19,2881,24
38637,C28L4BN873,12/07/19,2759,43
38638,C28L4BN873,13/07/19,2881,33
38639,C28L4BN873,14/07/19,3831,35
38640,C28L4BN873,15/07/19,10378,95
38641,C28L4BN873,16/07/19,6343,64
38642,C28L4BN873,17/07/19,3259,34
38643,C28L4BN873,18/07/19,2935,39
38644,C28L4BN873,19/07/19,2613,31
38645,C28L4BN873,20/07/19,2379,37
38646,C28L4BN873,21/07/19,2556,41
38647,C28L4BN873,22/07/19,2394,26
38648,C28L4BN873,23/07/19,2274,38
38649,C28L4BN873,24/07/19,3005,34
38650,C28L4BN873,25/07/19,2707,39
38651,C28L4BN873,26/07/19,2742,42
38652,C28L4BN873,27/07/19,2714,39
38653,C28L4BN873,28/07/19,2710,34
38654,C28L4BN873,29/07/19,2829,46
38655,C28L4BN873,30/07/19,4416,41
38656,C28L4BN873,31/07/19,3043,47
38657,C28L4BN873,01/08/19,3020,43
38658,C28L4BN873,02/08/19,2634,33
38659,C28L4BN873,03/08/19,3345,34
38660,C28L4BN873,04/08/19,3088,41
38661,C28L4BN873,05/08/19,3187,25
38662,C28L4BN873,06/08/19,3114,42
38663,C28L4BN873,07/08/19,3222,47
38664,C28L4BN873,08/08/19,3386,51
38665,C28L4BN873,09/08/19,3206,41
38666,C28L4BN873,10/08/19,3212,36
38667,C28L4BN873,11/08/19,3118,42
38668,C28L4BN873,12/08/19,3164,42
38669,C28L4BN873,13/08/19,2958,40
38670,C28L4BN873,14/08/19,3045,40
38671,C28L4BN873,15/08/19,3149,42
38672,C28L4BN873,16/08/19,3064,50
38673,C28L4BN873,17/08/19,2829,36
38674,C28L4BN873,18/08/19,2950,36
38675,C28L4BN873,19/08/19,3030,36
38676,C28L4BN873,20/08/19,2886,35
38677,C28L4BN873,21/08/19,2808,42
38678,C28L4BN873,22/08/19,2841,38
38679,C28L4BN873,23/08/19,2824,47
38680,C28L4BN873,24/08/19,2779,39
38681,C28L4BN873,25/08/19,2983,42
38682,C28L4BN873,26/08/19,2761,36
38683,C28L4BN873,27/08/19,3466,39
38684,C28L4BN873,28/08/19,3411,46
38685,C28L4BN873,29/08/19,3333,55
38686,C28L4BN873,30/08/19,2712,37
38687,C28L4BN873,31/08/19,2768,35
38688,B12MWAOCYI,08/05/19,416,1
38689,B12MWAOCYI,09/05/19,361,1
38690,B12MWAOCYI,10/05/19,367,0
38691,B12MWAOCYI,11/05/19,372,0
38692,B12MWAOCYI,13/05/19,375,0
38693,B12MWAOCYI,16/05/19,338,0
38694,B12MWAOCYI,17/05/19,305,0
38695,B12MWAOCYI,18/05/19,378,0
38696,B12MWAOCYI,20/05/19,401,0
38697,B12MWAOCYI,24/05/19,335,0
38698,B12MWAOCYI,29/05/19,335,0
38699,B12MWAOCYI,01/06/19,376,0
38700,B12MWAOCYI,08/06/19,262,0
38701,B12MWAOCYI,21/06/19,374,0
38702,B12MWAOCYI,22/06/19,331,0
38703,B12MWAOCYI,26/06/19,384,0
38704,B12MWAOCYI,27/06/19,343,0
38705,B12MWAOCYI,28/06/19,306,0
38706,B12MWAOCYI,29/06/19,318,0
38707,B12MWAOCYI,30/06/19,392,0
38708,B12MWAOCYI,01/07/19,353,0
38709,B12MWAOCYI,02/07/19,369,0
38710,B12MWAOCYI,10/07/19,336,0
38711,B12MWAOCYI,11/07/19,311,0
38712,B12MWAOCYI,12/07/19,278,0
38713,B12MWAOCYI,15/07/19,1250,0
38714,B12MWAOCYI,16/07/19,867,0
38715,B12MWAOCYI,17/07/19,374,0
38716,B12MWAOCYI,19/07/19,293,0
38717,B12MWAOCYI,20/07/19,308,0
38718,B12MWAOCYI,29/07/19,321,0
38719,B12MWAOCYI,30/08/19,250,0
38720,D11O3G::ZR,08/05/19,41,0
38721,D11O3G::ZR,10/05/19,45,0
38722,D11O3G::ZR,14/05/19,37,0
38723,D11O3G::ZR,16/05/19,32,0
38724,D11O3G::ZR,19/05/19,47,0
38725,D11O3G::ZR,20/05/19,55,0
38726,D11O3G::ZR,23/05/19,59,0
38727,D11O3G::ZR,24/05/19,43,0
38728,D11O3G::ZR,26/05/19,57,0
38729,D11O3G::ZR,28/05/19,77,0
38730,D11O3G::ZR,30/05/19,62,0
38731,D11O3G::ZR,04/06/19,52,0
38732,D11O3G::ZR,06/06/19,56,0
38733,D11O3G::ZR,20/06/19,2931,0
38734,D11O3G::ZR,26/06/19,66,0
38735,D11O3G::ZR,30/07/19,66,0
38736,D11O3G::ZR,30/08/19,57,0
38737,C12GZK3L49,09/05/19,110,4
38738,C12GZK3L49,10/05/19,68,0
38739,C12GZK3L49,11/05/19,103,3
38740,C12GZK3L49,12/05/19,129,1
38741,C12GZK3L49,13/05/19,172,6
38742,C12GZK3L49,14/05/19,201,3
38743,C12GZK3L49,15/05/19,167,0
38744,C12GZK3L49,16/05/19,146,0
38745,C12GZK3L49,17/05/19,126,0
38746,C12GZK3L49,18/05/19,143,0
38747,C12GZK3L49,20/05/19,145,0
38748,C12GZK3L49,21/05/19,162,0
38749,C12GZK3L49,22/05/19,147,0
38750,C12GZK3L49,23/05/19,123,0
38751,C12GZK3L49,24/05/19,129,0
38752,C12GZK3L49,07/06/19,133,0
38753,B02RJH28AY,09/05/19,23,0
38754,C17672PZ9O,09/05/19,86,0
38755,C17672PZ9O,11/05/19,48,0
38756,C17672PZ9O,12/05/19,53,0
38757,C17672PZ9O,13/05/19,95,0
38758,C17672PZ9O,14/05/19,75,0
38759,C17672PZ9O,15/05/19,78,0
38760,C17672PZ9O,16/05/19,63,0
38761,C17672PZ9O,17/05/19,77,0
38762,C17672PZ9O,19/05/19,67,0
38763,C17672PZ9O,23/05/19,109,0
38764,C17672PZ9O,26/05/19,75,0
38765,C17672PZ9O,27/05/19,91,0
38766,C17672PZ9O,28/05/19,96,0
38767,C17672PZ9O,29/05/19,63,0
38768,C17672PZ9O,30/05/19,113,0
38769,C17672PZ9O,31/05/19,96,0
38770,C17672PZ9O,04/06/19,97,0
38771,C17672PZ9O,05/06/19,104,0
38772,C17672PZ9O,06/06/19,76,0
38773,C17672PZ9O,07/06/19,75,0
38774,C17672PZ9O,08/06/19,84,0
38775,C17672PZ9O,09/06/19,82,0
38776,C17672PZ9O,10/06/19,73,0
38777,C17672PZ9O,11/06/19,94,0
38778,C17672PZ9O,12/06/19,125,0
38779,C17672PZ9O,13/06/19,76,0
38780,C17672PZ9O,14/06/19,98,0
38781,C17672PZ9O,15/06/19,102,0
38782,C17672PZ9O,16/06/19,77,2
38783,C17672PZ9O,17/06/19,156,2
38784,C17672PZ9O,18/06/19,111,0
38785,C17672PZ9O,19/06/19,109,0
38786,C17672PZ9O,20/06/19,231,2
38787,C17672PZ9O,21/06/19,149,2
38788,C17672PZ9O,22/06/19,78,0
38789,C17672PZ9O,23/06/19,136,-1
38790,C17672PZ9O,24/06/19,156,1
38791,C17672PZ9O,25/06/19,148,0
38792,C17672PZ9O,26/06/19,114,4
38793,C17672PZ9O,27/06/19,97,0
38794,C17672PZ9O,28/06/19,99,0
38795,C17672PZ9O,29/06/19,76,0
38796,C17672PZ9O,30/06/19,67,0
38797,C17672PZ9O,01/07/19,122,0
38798,C17672PZ9O,02/07/19,92,0
38799,C17672PZ9O,03/07/19,104,0
38800,C17672PZ9O,04/07/19,51,0
38801,C17672PZ9O,06/07/19,61,0
38802,C17672PZ9O,07/07/19,77,0
38803,C17672PZ9O,08/07/19,85,0
38804,C17672PZ9O,09/07/19,90,0
38805,C17672PZ9O,10/07/19,103,0
38806,C17672PZ9O,11/07/19,109,0
38807,C17672PZ9O,12/07/19,87,0
38808,C17672PZ9O,13/07/19,61,0
38809,C17672PZ9O,14/07/19,84,0
38810,C17672PZ9O,17/07/19,104,0
38811,C17672PZ9O,18/07/19,96,0
38812,C17672PZ9O,19/07/19,96,0
38813,C17672PZ9O,20/07/19,70,0
38814,C17672PZ9O,21/07/19,74,0
38815,C17672PZ9O,22/07/19,71,0
38816,C17672PZ9O,23/07/19,80,0
38817,C17672PZ9O,24/07/19,92,0
38818,C17672PZ9O,25/07/19,90,0
38819,C17672PZ9O,26/07/19,111,0
38820,C17672PZ9O,27/07/19,86,0
38821,C17672PZ9O,28/07/19,69,0
38822,C17672PZ9O,29/07/19,90,0
38823,C17672PZ9O,30/07/19,105,0
38824,C17672PZ9O,31/07/19,97,0
38825,C17672PZ9O,01/08/19,113,0
38826,C17672PZ9O,02/08/19,102,0
38827,C17672PZ9O,03/08/19,72,0
38828,C17672PZ9O,04/08/19,82,0
38829,C17672PZ9O,05/08/19,72,0
38830,C17672PZ9O,07/08/19,77,0
38831,C17672PZ9O,08/08/19,70,0
38832,C17672PZ9O,09/08/19,86,0
38833,C17672PZ9O,12/08/19,78,0
38834,C17672PZ9O,14/08/19,65,0
38835,C17672PZ9O,15/08/19,72,0
38836,C17672PZ9O,19/08/19,83,0
38837,C17EHWN2PD,09/05/19,42,1
38838,C17EHWN2PD,10/05/19,31,0
38839,C17EHWN2PD,11/05/19,25,0
38840,C17EHWN2PD,14/05/19,41,1
38841,C17EHWN2PD,15/05/19,26,0
38842,C17EHWN2PD,16/05/19,19,0
38843,C17EHWN2PD,24/06/19,31,1
38844,C17EHWN2PD,25/06/19,49,0
38845,C17EHWN2PD,26/06/19,62,0
38846,C17EHWN2PD,27/06/19,42,4
38847,C17EHWN2PD,28/06/19,36,0
38848,C17EHWN2PD,29/06/19,33,0
38849,C17EHWN2PD,30/06/19,65,0
38850,C17EHWN2PD,01/07/19,49,0
38851,C17EHWN2PD,20/08/19,124,0
38852,C17EHWN2PD,21/08/19,123,0
38853,C17EHWN2PD,24/08/19,88,0
38854,D203VCOPFZ,10/05/19,156,0
38855,D203VCOPFZ,15/05/19,209,0
38856,D203VCOPFZ,05/06/19,200,0
38857,D203VCOPFZ,06/06/19,200,0
38858,D203VCOPFZ,07/06/19,193,0
38859,D203VCOPFZ,08/06/19,198,0
38860,D203VCOPFZ,10/06/19,175,0
38861,D203VCOPFZ,15/06/19,183,0
38862,D203VCOPFZ,20/06/19,214,0
38863,D203VCOPFZ,21/06/19,232,0
38864,D203VCOPFZ,22/06/19,183,0
38865,D203VCOPFZ,23/06/19,187,0
38866,D203VCOPFZ,23/07/19,155,0
38867,D203VCOPFZ,24/07/19,146,0
38868,D203VCOPFZ,25/07/19,169,0
38869,D203VCOPFZ,26/07/19,149,0
38870,D203VCOPFZ,27/07/19,139,0
38871,D203VCOPFZ,31/07/19,159,0
38872,D203VCOPFZ,04/08/19,185,0
38873,D203VCOPFZ,05/08/19,150,0
38874,D203VCOPFZ,12/08/19,178,0
38875,D11DR8NA8W,10/05/19,96,0
38876,D11DR8NA8W,11/05/19,65,0
38877,D11DR8NA8W,14/05/19,94,0
38878,D11DR8NA8W,15/05/19,94,0
38879,D11DR8NA8W,16/05/19,72,0
38880,D11DR8NA8W,23/05/19,94,0
38881,D11DR8NA8W,28/05/19,80,0
38882,D11DR8NA8W,29/05/19,81,0
38883,D11DR8NA8W,30/05/19,88,0
38884,D11DR8NA8W,31/05/19,104,0
38885,D11DR8NA8W,06/06/19,93,0
38886,D27OBXYZ1D,10/05/19,12,0
38887,D27OBXYZ1D,11/05/19,17,0
38888,D27OBXYZ1D,22/08/19,81,2
38889,D27OBXYZ1D,23/08/19,33,2
38890,D27OBXYZ1D,24/08/19,4,0
38891,D27OBXYZ1D,25/08/19,4,0
38892,D27OBXYZ1D,27/08/19,65,4
38893,D27OBXYZ1D,28/08/19,60,3
38894,D27OBXYZ1D,29/08/19,63,1
38895,D27OBXYZ1D,30/08/19,81,3
38896,D27OBXYZ1D,31/08/19,88,1
38897,C10DCVDEKQ,13/05/19,67,0
38898,C10DCVDEKQ,14/05/19,78,0
38899,C10DCVDEKQ,15/05/19,69,0
38900,C10DCVDEKQ,16/05/19,65,0
38901,C10DCVDEKQ,22/05/19,58,0
38902,C10DCVDEKQ,24/05/19,43,0
38903,C10DCVDEKQ,19/06/19,75,0
38904,C10DCVDEKQ,20/06/19,70,0
38905,C11ULFE71M,13/05/19,1190,0
38906,C11ULFE71M,14/05/19,1103,0
38907,C11ULFE71M,19/05/19,985,0
38908,C11ULFE71M,11/06/19,542,0
38909,C11ULFE71M,12/06/19,631,0
38910,C11ULFE71M,13/06/19,668,0
38911,C11ULFE71M,14/06/19,760,0
38912,C11ULFE71M,13/07/19,1159,0
38913,C11ULFE71M,24/07/19,954,0
38914,C11ULFE71M,28/07/19,1234,0
38915,C11ULFE71M,29/07/19,1041,0
38916,C11ULFE71M,02/08/19,751,0
38917,C11ULFE71M,08/08/19,762,0
38918,C11ULFE71M,11/08/19,469,0
38919,C11ULFE71M,12/08/19,403,0
38920,C11ULFE71M,13/08/19,389,0
38921,C11ULFE71M,14/08/19,381,0
38922,C11ULFE71M,15/08/19,389,0
38923,C11ULFE71M,23/08/19,361,0
38924,C11ULFE71M,31/08/19,289,0
38925,D01K[M7T3R,14/05/19,145,0
38926,D01K[M7T3R,16/05/19,149,0
38927,D01K[M7T3R,17/05/19,131,0
38928,D01K[M7T3R,18/05/19,143,0
38929,D01K[M7T3R,19/05/19,162,0
38930,D01K[M7T3R,21/05/19,148,0
38931,D01K[M7T3R,25/05/19,139,0
38932,D01K[M7T3R,30/05/19,117,0
38933,D01K[M7T3R,02/06/19,132,0
38934,D01K[M7T3R,08/06/19,123,0
38935,C223HTY6OG,14/05/19,78,0
38936,C223HTY6OG,25/06/19,84,0
38937,C223HTY6OG,06/07/19,59,0
38938,C223HTY6OG,23/07/19,85,0
38939,C223HTY6OG,24/07/19,61,0
38940,C223HTY6OG,25/07/19,42,1
38941,C223HTY6OG,26/07/19,44,0
38942,C223HTY6OG,27/07/19,38,0
38943,C223HTY6OG,28/07/19,51,0
38944,C223HTY6OG,29/07/19,60,0
38945,C223HTY6OG,09/08/19,38,1
38946,C223HTY6OG,10/08/19,49,0
38947,C223HTY6OG,11/08/19,36,0
38948,C223HTY6OG,13/08/19,35,0
38949,C223HTY6OG,14/08/19,31,1
38950,C223HTY6OG,15/08/19,31,0
38951,C223HTY6OG,16/08/19,26,0
38952,C223HTY6OG,17/08/19,45,0
38953,C223HTY6OG,20/08/19,38,0
38954,C223HTY6OG,21/08/19,48,0
38955,C223HTY6OG,26/08/19,33,0
38956,C223HTY6OG,27/08/19,34,0
38957,D28EGTXVWH,14/05/19,120,0
38958,D28EGTXVWH,15/05/19,118,0
38959,D28EGTXVWH,25/06/19,285,1
38960,D28EGTXVWH,26/06/19,303,0
38961,D28EGTXVWH,27/06/19,247,2
38962,D28EGTXVWH,28/06/19,201,0
38963,D28EGTXVWH,29/06/19,289,3
38964,D28EGTXVWH,30/06/19,273,0
38965,D28EGTXVWH,01/07/19,250,0
38966,D28EGTXVWH,02/07/19,285,5
38967,D28EGTXVWH,03/07/19,248,0
38968,D28EGTXVWH,04/07/19,260,0
38969,D28EGTXVWH,05/07/19,215,0
38970,D28EGTXVWH,03/08/19,209,0
38971,D28EGTXVWH,04/08/19,221,0
38972,D27IO46C5P,14/05/19,2,10
38973,D27IO46C5P,15/05/19,1,0
38974,D27IO46C5P,21/05/19,1,1
38975,D27IO46C5P,23/05/19,2,0
38976,D27IO46C5P,26/05/19,1,0
38977,D27IO46C5P,27/05/19,1,0
38978,D27IO46C5P,28/05/19,7,0
38979,D27IO46C5P,04/06/19,2,1
38980,D27IO46C5P,20/06/19,3,1
38981,D27IO46C5P,24/06/19,2,0
38982,D27IO46C5P,27/06/19,4,1
38983,B01R0I8KFH,15/05/19,30,0
38984,B01R0I8KFH,11/06/19,35,0
38985,B01R0I8KFH,23/06/19,42,0
38986,B01R0I8KFH,24/06/19,39,0
38987,B01R0I8KFH,02/08/19,39,0
38988,B01R0I8KFH,03/08/19,24,0
38989,B01R0I8KFH,04/08/19,47,0
38990,B01R0I8KFH,06/08/19,53,0
38991,B01R0I8KFH,27/08/19,34,0
38992,B01R0I8KFH,28/08/19,24,0
38993,B01R0I8KFH,29/08/19,40,0
38994,C20VWL6T29,15/05/19,212,0
38995,C20VWL6T29,16/05/19,201,0
38996,C20VWL6T29,20/05/19,222,0
38997,C20VWL6T29,22/05/19,181,0
38998,C20VWL6T29,23/05/19,173,2
38999,C20VWL6T29,24/05/19,137,1
39000,C20VWL6T29,25/05/19,202,1
39001,C20VWL6T29,26/05/19,214,0
39002,C20VWL6T29,27/05/19,259,0
39003,C20VWL6T29,28/05/19,314,0
39004,C20VWL6T29,06/06/19,174,1
39005,C20VWL6T29,07/06/19,140,0
39006,C20VWL6T29,08/06/19,160,0
39007,C20VWL6T29,03/07/19,96,0
39008,C20VWL6T29,04/07/19,92,0
39009,C20VWL6T29,05/07/19,97,0
39010,C20VWL6T29,06/07/19,93,0
39011,C20VWL6T29,07/07/19,100,0
39012,C20VWL6T29,08/07/19,123,0
39013,C20VWL6T29,09/07/19,132,0
39014,C20VWL6T29,10/07/19,108,0
39015,C20VWL6T29,14/07/19,99,0
39016,C20VWL6T29,21/07/19,72,0
39017,C20VWL6T29,15/08/19,145,0
39018,C20VWL6T29,16/08/19,116,0
39019,C20VWL6T29,17/08/19,106,0
39020,C20VWL6T29,18/08/19,131,0
39021,C20VWL6T29,19/08/19,136,0
39022,C20VWL6T29,20/08/19,123,0
39023,C20VWL6T29,21/08/19,149,0
39024,C20VWL6T29,22/08/19,139,0
39025,C20VWL6T29,25/08/19,126,0
39026,C20VWL6T29,26/08/19,183,0
39027,C20VWL6T29,27/08/19,131,0
39028,C20VWL6T29,29/08/19,125,0
39029,C20VWL6T29,30/08/19,134,0
39030,C20VWL6T29,31/08/19,126,0
39031,C234IUW6N3,15/05/19,23,0
39032,C234IUW6N3,16/05/19,36,0
39033,C234IUW6N3,17/05/19,24,0
39034,C234IUW6N3,18/05/19,32,0
39035,C234IUW6N3,21/05/19,39,0
39036,C234IUW6N3,29/05/19,27,0
39037,C234IUW6N3,04/08/19,10,0
39038,C0285E5797,15/05/19,28,0
39039,C0285E5797,16/05/19,37,0
39040,D01CLVJV9A,17/05/19,46,0
39041,B12020KBUI,18/05/19,8,0
39042,B12020KBUI,19/05/19,5,0
