,SKU_NAME,FEED_Month,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS,Price of single unit(Rounded off),
32956,C279IT97C4,June ,2019-06-22,1000 Inputs,1001 Keyboards,8717.82,218,0,40,
32957,C279IT97C4,June ,2019-06-23,1000 Inputs,1001 Keyboards,2439.39,61,0.78,40,
32958,C279IT97C4,June ,2019-06-24,1000 Inputs,1001 Keyboards,23154.21,579,0.5,40,
32959,C279IT97C4,June ,2019-06-25,1000 Inputs,1001 Keyboards,21074.73,527,0.94,40,
32960,C279IT97C4,June ,2019-06-26,1000 Inputs,1001 Keyboards,24313.92,608,0.22,40,
32961,C279IT97C4,June ,2019-06-27,1000 Inputs,1001 Keyboards,17595.6,440,0.46,40,
32962,C279IT97C4,June ,2019-06-28,1000 Inputs,1001 Keyboards,20474.88,512,1.01,40,
32963,C279IT97C4,June ,2019-06-29,1000 Inputs,1001 Keyboards,3023.28,57,0.29,53,
32964,C279IT97C4,June ,2019-06-30,1000 Inputs,1001 Keyboards,909.16,17,0,53,
32965,C279IT97C4,July ,2019-07-01,1000 Inputs,1001 Keyboards,16634.19,338,0.47,49,
32966,C279IT97C4,July ,2019-07-02,1000 Inputs,1001 Keyboards,21194.7,530,0.83,40,
32967,C279IT97C4,July ,2019-07-03,1000 Inputs,1001 Keyboards,21154.71,529,0.4,40,
32968,C279IT97C4,July ,2019-07-04,1000 Inputs,1001 Keyboards,3359.16,84,0,40,
32969,C279IT97C4,July ,2019-07-05,1000 Inputs,1001 Keyboards,10624.46,266,0.25,40,
32970,C279IT97C4,July ,2019-07-06,1000 Inputs,1001 Keyboards,2999.25,75,0,40,
32971,C279IT97C4,July ,2019-07-07,1000 Inputs,1001 Keyboards,3039.24,76,0,40,
32972,C279IT97C4,July ,2019-07-08,1000 Inputs,1001 Keyboards,25953.51,649,0.41,40,
32973,C279IT97C4,July ,2019-07-09,1000 Inputs,1001 Keyboards,27513.12,688,0.49,40,
32974,C279IT97C4,July ,2019-07-10,1000 Inputs,1001 Keyboards,27913.02,698,0.49,40,
32975,C279IT97C4,July ,2019-07-11,1000 Inputs,1001 Keyboards,28872.78,722,0.31,40,
32976,C279IT97C4,July ,2019-07-12,1000 Inputs,1001 Keyboards,20114.97,503,0.34,40,
32977,C279IT97C4,July ,2019-07-13,1000 Inputs,1001 Keyboards,2639.34,66,0.1,40,
32978,C279IT97C4,July ,2019-07-14,1000 Inputs,1001 Keyboards,3639.09,91,0.34,40,
32979,C279IT97C4,July ,2019-07-15,1000 Inputs,1001 Keyboards,35951.01,899,0.24,40,
32980,C279IT97C4,July ,2019-07-16,1000 Inputs,1001 Keyboards,38550.36,964,0.1,40,
32981,C279IT97C4,July ,2019-07-17,1000 Inputs,1001 Keyboards,34191.45,855,0.38,40,
32982,C279IT97C4,July ,2019-07-18,1000 Inputs,1001 Keyboards,29912.52,748,0.08,40,
32983,C279IT97C4,July ,2019-07-19,1000 Inputs,1001 Keyboards,19835.04,496,0.49,40,
32984,C279IT97C4,July ,2019-07-20,1000 Inputs,1001 Keyboards,5718.57,143,0.24,40,
32985,C279IT97C4,July ,2019-07-21,1000 Inputs,1001 Keyboards,4478.88,112,0.24,40,
32986,C279IT97C4,July ,2019-07-22,1000 Inputs,1001 Keyboards,35951.01,899,0.46,40,
32987,C279IT97C4,July ,2019-07-23,1000 Inputs,1001 Keyboards,38350.41,959,0.88,40,
32988,C279IT97C4,July ,2019-07-24,1000 Inputs,1001 Keyboards,28832.79,721,0.51,40,
32989,C279IT97C4,July ,2019-07-25,1000 Inputs,1001 Keyboards,28072.98,702,0.77,40,
32990,C279IT97C4,July ,2019-07-26,1000 Inputs,1001 Keyboards,22674.33,567,0.41,40,
32991,C279IT97C4,July ,2019-07-27,1000 Inputs,1001 Keyboards,4758.81,119,0.19,40,
32992,C279IT97C4,July ,2019-07-28,1000 Inputs,1001 Keyboards,3267.16,76,0.3,43,
32993,C279IT97C4,July ,2019-07-29,1000 Inputs,1001 Keyboards,24839.9,578,0.31,43,
32994,C279IT97C4,July ,2019-07-30,1000 Inputs,1001 Keyboards,30374.53,707,0.14,43,
32995,C279IT97C4,July ,2019-07-31,1000 Inputs,1001 Keyboards,26122.48,608,0.23,43,
32996,C279IT97C4,August ,2019-08-01,1000 Inputs,1001 Keyboards,29423.71,685,0.24,43,
32997,C279IT97C4,August ,2019-08-02,1000 Inputs,1001 Keyboards,21220.26,494,0.31,43,
32998,C279IT97C4,August ,2019-08-03,1000 Inputs,1001 Keyboards,4295,100,0.09,43,
32999,C279IT97C4,August ,2019-08-04,1000 Inputs,1001 Keyboards,4595.65,107,0,43,
33000,C279IT97C4,August ,2019-08-05,1000 Inputs,1001 Keyboards,29635.5,690,0.88,43,
33001,C279IT97C4,August ,2019-08-06,1000 Inputs,1001 Keyboards,28132.25,655,0.96,43,
33002,C279IT97C4,August ,2019-08-07,1000 Inputs,1001 Keyboards,27273.25,635,1.06,43,
33003,C279IT97C4,August ,2019-08-08,1000 Inputs,1001 Keyboards,23493.65,547,1.06,43,
33004,C279IT97C4,August ,2019-08-09,1000 Inputs,1001 Keyboards,24009.05,559,0.42,43,
33005,C279IT97C4,August ,2019-08-10,1000 Inputs,1001 Keyboards,3951.4,92,0.63,43,
33006,C279IT97C4,August ,2019-08-11,1000 Inputs,1001 Keyboards,4380.9,102,0,43,
33007,C279IT97C4,August ,2019-08-12,1000 Inputs,1001 Keyboards,22892.35,533,0.2,43,
33008,C279IT97C4,August ,2019-08-13,1000 Inputs,1001 Keyboards,26068.05,526,0.3,50,
33009,C279IT97C4,August ,2019-08-14,1000 Inputs,1001 Keyboards,21732.69,376,0.35,58,
33010,C279IT97C4,August ,2019-08-15,1000 Inputs,1001 Keyboards,23367.12,420,0.22,56,
33011,C279IT97C4,August ,2019-08-16,1000 Inputs,1001 Keyboards,20420.41,370,0.12,55,
33012,C279IT97C4,August ,2019-08-17,1000 Inputs,1001 Keyboards,4001.28,72,0.32,56,
33013,C279IT97C4,August ,2019-08-18,1000 Inputs,1001 Keyboards,4904.62,88,0.29,56,
33014,C279IT97C4,August ,2019-08-19,1000 Inputs,1001 Keyboards,28386.22,509,0.05,56,
33015,C279IT97C4,August ,2019-08-20,1000 Inputs,1001 Keyboards,25409.67,456,0.33,56,
33016,C279IT97C4,August ,2019-08-21,1000 Inputs,1001 Keyboards,26821,481,0.84,56,
33017,C279IT97C4,August ,2019-08-22,1000 Inputs,1001 Keyboards,34151.3,608,0.66,56,
33018,C279IT97C4,August ,2019-08-23,1000 Inputs,1001 Keyboards,31736.05,565,1.46,56,
33019,C279IT97C4,August ,2019-08-24,1000 Inputs,1001 Keyboards,6591.95,117,1.59,56,
33020,C279IT97C4,August ,2019-08-25,1000 Inputs,1001 Keyboards,5184.5,92,0.83,56,
33021,C279IT97C4,August ,2019-08-26,1000 Inputs,1001 Keyboards,37072.91,658,0.72,56,
33022,C279IT97C4,August ,2019-08-27,1000 Inputs,1001 Keyboards,38029.5,675,0.78,56,
33023,C279IT97C4,August ,2019-08-28,1000 Inputs,1001 Keyboards,36104.11,646,1.68,56,
33024,C279IT97C4,August ,2019-08-29,1000 Inputs,1001 Keyboards,28939.91,521,1.79,56,
33025,C279IT97C4,August ,2019-08-30,1000 Inputs,1001 Keyboards,21990.12,450,1.76,49,
33026,C279IT97C4,August ,2019-08-31,1000 Inputs,1001 Keyboards,3282.33,67,2.96,49,
33027,B089K3VH9O,May ,2019-05-01,1000 Inputs,1004 Computer Headsets and Mics,1679.79,21,21.75,80,
33028,B089K3VH9O,May ,2019-05-02,1000 Inputs,1004 Computer Headsets and Mics,639.92,8,19.64,80,
33029,B089K3VH9O,May ,2019-05-03,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,19.41,80,
33030,B089K3VH9O,May ,2019-05-04,1000 Inputs,1004 Computer Headsets and Mics,1359.83,17,19.29,80,
33031,B089K3VH9O,May ,2019-05-05,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,24.46,80,
33032,B089K3VH9O,May ,2019-05-06,1000 Inputs,1004 Computer Headsets and Mics,2239.72,28,20.42,80,
33033,B089K3VH9O,May ,2019-05-07,1000 Inputs,1004 Computer Headsets and Mics,719.91,9,23.2,80,
33034,B089K3VH9O,May ,2019-05-08,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,21.19,80,
33035,B089K3VH9O,May ,2019-05-09,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,28.55,80,
33036,B089K3VH9O,May ,2019-05-10,1000 Inputs,1004 Computer Headsets and Mics,1199.85,15,24.59,80,
33037,B089K3VH9O,May ,2019-05-11,1000 Inputs,1004 Computer Headsets and Mics,719.91,9,23.22,80,
33038,B089K3VH9O,May ,2019-05-12,1000 Inputs,1004 Computer Headsets and Mics,1199.85,15,24.09,80,
33039,B089K3VH9O,May ,2019-05-13,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,23.69,80,
33040,B089K3VH9O,May ,2019-05-14,1000 Inputs,1004 Computer Headsets and Mics,1439.82,18,20.16,80,
33041,B089K3VH9O,May ,2019-05-15,1000 Inputs,1004 Computer Headsets and Mics,6719.16,84,24.79,80,
33042,B089K3VH9O,May ,2019-05-16,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,23.82,80,
33043,B089K3VH9O,May ,2019-05-17,1000 Inputs,1004 Computer Headsets and Mics,1359.83,17,24.72,80,
33044,B089K3VH9O,May ,2019-05-18,1000 Inputs,1004 Computer Headsets and Mics,1199.85,15,26.32,80,
33045,B089K3VH9O,May ,2019-05-19,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,22.45,80,
33046,B089K3VH9O,May ,2019-05-20,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,22.66,80,
33047,B089K3VH9O,May ,2019-05-21,1000 Inputs,1004 Computer Headsets and Mics,719.91,9,21.96,80,
33048,B089K3VH9O,May ,2019-05-22,1000 Inputs,1004 Computer Headsets and Mics,879.89,11,20.72,80,
33049,B089K3VH9O,May ,2019-05-23,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,18.77,80,
33050,B089K3VH9O,May ,2019-05-24,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,16.29,80,
33051,B089K3VH9O,May ,2019-05-25,1000 Inputs,1004 Computer Headsets and Mics,639.92,8,19.06,80,
33052,B089K3VH9O,May ,2019-05-26,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,23.73,80,
33053,B089K3VH9O,May ,2019-05-27,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,21.71,80,
33054,B089K3VH9O,May ,2019-05-28,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,20.51,80,
33055,B089K3VH9O,May ,2019-05-29,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,24.24,80,
33056,B089K3VH9O,May ,2019-05-30,1000 Inputs,1004 Computer Headsets and Mics,1599.8,20,22.48,80,
33057,B089K3VH9O,May ,2019-05-31,1000 Inputs,1004 Computer Headsets and Mics,639.92,8,24.73,80,
33058,B089K3VH9O,June ,2019-06-01,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,20.99,80,
33059,B089K3VH9O,June ,2019-06-02,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,22.74,80,
33060,B089K3VH9O,June ,2019-06-03,1000 Inputs,1004 Computer Headsets and Mics,959.88,12,17.87,80,
33061,B089K3VH9O,June ,2019-06-04,1000 Inputs,1004 Computer Headsets and Mics,1759.78,22,21.44,80,
33062,B089K3VH9O,June ,2019-06-05,1000 Inputs,1004 Computer Headsets and Mics,2239.72,28,20.65,80,
33063,B089K3VH9O,June ,2019-06-06,1000 Inputs,1004 Computer Headsets and Mics,4879.39,61,20.16,80,
33064,B089K3VH9O,June ,2019-06-07,1000 Inputs,1004 Computer Headsets and Mics,1599.8,20,16.1,80,
33065,B089K3VH9O,June ,2019-06-08,1000 Inputs,1004 Computer Headsets and Mics,1999.75,25,18.45,80,
33066,B089K3VH9O,June ,2019-06-09,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,18.74,80,
33067,B089K3VH9O,June ,2019-06-10,1000 Inputs,1004 Computer Headsets and Mics,1439.82,18,18.26,80,
33068,B089K3VH9O,June ,2019-06-11,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,17.78,80,
33069,B089K3VH9O,June ,2019-06-12,1000 Inputs,1004 Computer Headsets and Mics,2559.68,32,19.09,80,
33070,B089K3VH9O,June ,2019-06-13,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,21.3,80,
33071,B089K3VH9O,June ,2019-06-14,1000 Inputs,1004 Computer Headsets and Mics,959.88,12,21.27,80,
33072,B089K3VH9O,June ,2019-06-15,1000 Inputs,1004 Computer Headsets and Mics,1839.77,23,21.87,80,
33073,B089K3VH9O,June ,2019-06-16,1000 Inputs,1004 Computer Headsets and Mics,1759.78,22,20.74,80,
33074,B089K3VH9O,June ,2019-06-17,1000 Inputs,1004 Computer Headsets and Mics,1919.76,24,19.35,80,
33075,B089K3VH9O,June ,2019-06-18,1000 Inputs,1004 Computer Headsets and Mics,4239.47,53,19.41,80,
33076,B089K3VH9O,June ,2019-06-19,1000 Inputs,1004 Computer Headsets and Mics,1759.78,22,22.29,80,
33077,B089K3VH9O,June ,2019-06-20,1000 Inputs,1004 Computer Headsets and Mics,8178.63,137,2.68,60,
33078,B089K3VH9O,June ,2019-06-21,1000 Inputs,1004 Computer Headsets and Mics,1579.8,20,16.41,79,
33079,B089K3VH9O,June ,2019-06-22,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,15.46,80,
33080,B089K3VH9O,June ,2019-06-23,1000 Inputs,1004 Computer Headsets and Mics,1299.84,16,18.04,81,
33081,B089K3VH9O,June ,2019-06-24,1000 Inputs,1004 Computer Headsets and Mics,1679.79,21,19.85,80,
33082,B089K3VH9O,June ,2019-06-25,1000 Inputs,1004 Computer Headsets and Mics,1199.85,15,19.01,80,
33083,B089K3VH9O,June ,2019-06-26,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,20.25,80,
33084,B089K3VH9O,June ,2019-06-27,1000 Inputs,1004 Computer Headsets and Mics,959.88,12,17.93,80,
33085,B089K3VH9O,June ,2019-06-28,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,17.2,80,
33086,B089K3VH9O,June ,2019-06-29,1000 Inputs,1004 Computer Headsets and Mics,1839.77,23,17.76,80,
33087,B089K3VH9O,June ,2019-06-30,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,21.2,80,
33088,B089K3VH9O,July ,2019-07-01,1000 Inputs,1004 Computer Headsets and Mics,1519.81,19,17.46,80,
33089,B089K3VH9O,July ,2019-07-02,1000 Inputs,1004 Computer Headsets and Mics,1439.82,18,18.54,80,
33090,B089K3VH9O,July ,2019-07-03,1000 Inputs,1004 Computer Headsets and Mics,879.89,11,14.62,80,
33091,B089K3VH9O,July ,2019-07-04,1000 Inputs,1004 Computer Headsets and Mics,1679.79,21,16.37,80,
33092,B089K3VH9O,July ,2019-07-05,1000 Inputs,1004 Computer Headsets and Mics,3759.53,47,18.5,80,
33093,B089K3VH9O,July ,2019-07-06,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,18.06,80,
33094,B089K3VH9O,July ,2019-07-07,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,18.38,80,
33095,B089K3VH9O,July ,2019-07-08,1000 Inputs,1004 Computer Headsets and Mics,559.93,7,19.13,80,
33096,B089K3VH9O,July ,2019-07-09,1000 Inputs,1004 Computer Headsets and Mics,1439.82,18,16.87,80,
33097,B089K3VH9O,July ,2019-07-10,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,18.24,80,
33098,B089K3VH9O,July ,2019-07-11,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,17.18,80,
33099,B089K3VH9O,July ,2019-07-12,1000 Inputs,1004 Computer Headsets and Mics,2639.67,33,19.8,80,
33100,B089K3VH9O,July ,2019-07-13,1000 Inputs,1004 Computer Headsets and Mics,559.93,7,19.18,80,
33101,B089K3VH9O,July ,2019-07-14,1000 Inputs,1004 Computer Headsets and Mics,479.94,6,20.44,80,
33102,B089K3VH9O,July ,2019-07-15,1000 Inputs,1004 Computer Headsets and Mics,2799.65,35,11.38,80,
33103,B089K3VH9O,July ,2019-07-16,1000 Inputs,1004 Computer Headsets and Mics,2879.64,36,13.4,80,
33104,B089K3VH9O,July ,2019-07-17,1000 Inputs,1004 Computer Headsets and Mics,4559.43,57,16.88,80,
33105,B089K3VH9O,July ,2019-07-18,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,20.54,80,
33106,B089K3VH9O,July ,2019-07-19,1000 Inputs,1004 Computer Headsets and Mics,1839.77,23,17.54,80,
33107,B089K3VH9O,July ,2019-07-20,1000 Inputs,1004 Computer Headsets and Mics,879.89,11,18.35,80,
33108,B089K3VH9O,July ,2019-07-21,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,18.22,80,
33109,B089K3VH9O,July ,2019-07-22,1000 Inputs,1004 Computer Headsets and Mics,959.88,12,23.17,80,
33110,B089K3VH9O,July ,2019-07-23,1000 Inputs,1004 Computer Headsets and Mics,719.91,9,19.04,80,
33111,B089K3VH9O,July ,2019-07-24,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,20.93,80,
33112,B089K3VH9O,July ,2019-07-25,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,22.72,80,
33113,B089K3VH9O,July ,2019-07-26,1000 Inputs,1004 Computer Headsets and Mics,3039.62,38,19.42,80,
33114,B089K3VH9O,July ,2019-07-27,1000 Inputs,1004 Computer Headsets and Mics,1279.84,16,17.85,80,
33115,B089K3VH9O,July ,2019-07-28,1000 Inputs,1004 Computer Headsets and Mics,1599.8,20,23.08,80,
33116,B089K3VH9O,July ,2019-07-29,1000 Inputs,1004 Computer Headsets and Mics,1119.86,14,21.03,80,
33117,B089K3VH9O,July ,2019-07-30,1000 Inputs,1004 Computer Headsets and Mics,1679.79,21,21.19,80,
33118,B089K3VH9O,July ,2019-07-31,1000 Inputs,1004 Computer Headsets and Mics,3119.61,39,21.37,80,
33119,B089K3VH9O,August ,2019-08-01,1000 Inputs,1004 Computer Headsets and Mics,1519.81,19,21.2,80,
33120,B089K3VH9O,August ,2019-08-02,1000 Inputs,1004 Computer Headsets and Mics,2399.7,30,22.69,80,
33121,B089K3VH9O,August ,2019-08-03,1000 Inputs,1004 Computer Headsets and Mics,1039.87,13,20.53,80,
33122,B089K3VH9O,August ,2019-08-04,1000 Inputs,1004 Computer Headsets and Mics,1599.8,20,16.81,80,
33123,B089K3VH9O,August ,2019-08-05,1000 Inputs,1004 Computer Headsets and Mics,1679.79,21,20.54,80,
33124,B089K3VH9O,August ,2019-08-06,1000 Inputs,1004 Computer Headsets and Mics,1439.82,18,20.57,80,
33125,B089K3VH9O,August ,2019-08-07,1000 Inputs,1004 Computer Headsets and Mics,799.9,10,21.81,80,
33126,B089K3VH9O,August ,2019-08-08,1000 Inputs,1004 Computer Headsets and Mics,2399.7,30,46.59,80,
33127,B089K3VH9O,August ,2019-08-09,1000 Inputs,1004 Computer Headsets and Mics,559.93,7,17.32,80,
33128,B089K3VH9O,August ,2019-08-10,1000 Inputs,1004 Computer Headsets and Mics,79.99,1,69.2,80,
33129,B089K3VH9O,August ,2019-08-11,1000 Inputs,1004 Computer Headsets and Mics,0,0,89.6,0,
33130,B089K3VH9O,August ,2019-08-12,1000 Inputs,1004 Computer Headsets and Mics,0,0,100,0,
33131,B089K3VH9O,August ,2019-08-13,1000 Inputs,1004 Computer Headsets and Mics,79.99,1,90.1,80,
33132,B089K3VH9O,August ,2019-08-14,1000 Inputs,1004 Computer Headsets and Mics,79.99,1,73.11,80,
33133,B089K3VH9O,August ,2019-08-15,1000 Inputs,1004 Computer Headsets and Mics,0,0,100,0,
33134,B089K3VH9O,August ,2019-08-16,1000 Inputs,1004 Computer Headsets and Mics,0,0,100,0,
33135,B089K3VH9O,August ,2019-08-17,1000 Inputs,1004 Computer Headsets and Mics,-89.99,-1,0,90,
33136,B089K3VH9O,August ,2019-08-18,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33137,B089K3VH9O,August ,2019-08-19,1000 Inputs,1004 Computer Headsets and Mics,69.99,1,0,70,
33138,B089K3VH9O,August ,2019-08-20,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33139,B089K3VH9O,August ,2019-08-21,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33140,B089K3VH9O,August ,2019-08-22,1000 Inputs,1004 Computer Headsets and Mics,4,0,0,0,
33141,B089K3VH9O,August ,2019-08-23,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33142,B089K3VH9O,August ,2019-08-24,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33143,B089K3VH9O,August ,2019-08-25,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33144,B089K3VH9O,August ,2019-08-26,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33145,B089K3VH9O,August ,2019-08-27,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33146,B089K3VH9O,August ,2019-08-28,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33147,B089K3VH9O,August ,2019-08-29,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33148,B089K3VH9O,August ,2019-08-30,1000 Inputs,1004 Computer Headsets and Mics,79.99,1,0,80,
33149,B089K3VH9O,August ,2019-08-31,1000 Inputs,1004 Computer Headsets and Mics,0,0,0,0,
33150,B07:KN[6M6,May ,2019-05-01,1000 Inputs,1001 Keyboards,34530.08,1692,3.23,20,
33151,B07:KN[6M6,May ,2019-05-02,1000 Inputs,1001 Keyboards,34202.89,1711,3.56,20,
33152,B07:KN[6M6,May ,2019-05-03,1000 Inputs,1001 Keyboards,31424.28,1572,2.92,20,
33153,B07:KN[6M6,May ,2019-05-04,1000 Inputs,1001 Keyboards,8091.95,405,6.23,20,
33154,B07:KN[6M6,May ,2019-05-05,1000 Inputs,1001 Keyboards,10174.91,509,3.86,20,
33155,B07:KN[6M6,May ,2019-05-06,1000 Inputs,1001 Keyboards,31424.28,1572,3.8,20,
33156,B07:KN[6M6,May ,2019-05-07,1000 Inputs,1001 Keyboards,26905.54,1346,4.17,20,
33157,B07:KN[6M6,May ,2019-05-08,1000 Inputs,1001 Keyboards,37481.25,1875,5.07,20,
33158,B07:KN[6M6,May ,2019-05-09,1000 Inputs,1001 Keyboards,30624.68,1532,7.06,20,
33159,B07:KN[6M6,May ,2019-05-10,1000 Inputs,1001 Keyboards,26946.52,1348,3.81,20,
33160,B07:KN[6M6,May ,2019-05-11,1000 Inputs,1001 Keyboards,9395.3,470,3.29,20,
33161,B07:KN[6M6,May ,2019-05-12,1000 Inputs,1001 Keyboards,7696.15,385,6.23,20,
33162,B07:KN[6M6,May ,2019-05-13,1000 Inputs,1001 Keyboards,31044.47,1553,3.89,20,
33163,B07:KN[6M6,May ,2019-05-14,1000 Inputs,1001 Keyboards,34422.78,1722,3.69,20,
33164,B07:KN[6M6,May ,2019-05-15,1000 Inputs,1001 Keyboards,32780.6,1640,3.56,20,
33165,B07:KN[6M6,May ,2019-05-16,1000 Inputs,1001 Keyboards,29105.44,1456,3.64,20,
33166,B07:KN[6M6,May ,2019-05-17,1000 Inputs,1001 Keyboards,28265.86,1414,4.65,20,
33167,B07:KN[6M6,May ,2019-05-18,1000 Inputs,1001 Keyboards,9535.23,477,6.66,20,
33168,B07:KN[6M6,May ,2019-05-19,1000 Inputs,1001 Keyboards,9075.46,454,6.73,20,
33169,B07:KN[6M6,May ,2019-05-20,1000 Inputs,1001 Keyboards,30904.54,1546,5.92,20,
33170,B07:KN[6M6,May ,2019-05-21,1000 Inputs,1001 Keyboards,30304.84,1516,8.65,20,
33171,B07:KN[6M6,May ,2019-05-22,1000 Inputs,1001 Keyboards,28725.63,1437,7.87,20,
33172,B07:KN[6M6,May ,2019-05-23,1000 Inputs,1001 Keyboards,25867.06,1294,5.06,20,
33173,B07:KN[6M6,May ,2019-05-24,1000 Inputs,1001 Keyboards,23088.45,1155,5.24,20,
33174,B07:KN[6M6,May ,2019-05-25,1000 Inputs,1001 Keyboards,6676.66,334,6.79,20,
33175,B07:KN[6M6,May ,2019-05-26,1000 Inputs,1001 Keyboards,6396.8,320,7.9,20,
33176,B07:KN[6M6,May ,2019-05-27,1000 Inputs,1001 Keyboards,8235.88,412,6.47,20,
33177,B07:KN[6M6,May ,2019-05-28,1000 Inputs,1001 Keyboards,28905.54,1446,9.22,20,
33178,B07:KN[6M6,May ,2019-05-29,1000 Inputs,1001 Keyboards,29425.28,1472,4.83,20,
33179,B07:KN[6M6,May ,2019-05-30,1000 Inputs,1001 Keyboards,29045.47,1453,4.36,20,
33180,B07:KN[6M6,May ,2019-05-31,1000 Inputs,1001 Keyboards,25567.21,1279,4.71,20,
33181,B07:KN[6M6,June ,2019-06-01,1000 Inputs,1001 Keyboards,6996.5,350,6.96,20,
33182,B07:KN[6M6,June ,2019-06-02,1000 Inputs,1001 Keyboards,7516.24,376,6.05,20,
33183,B07:KN[6M6,June ,2019-06-03,1000 Inputs,1001 Keyboards,29105.44,1456,4.67,20,
33184,B07:KN[6M6,June ,2019-06-04,1000 Inputs,1001 Keyboards,29645.17,1483,4.63,20,
33185,B07:KN[6M6,June ,2019-06-05,1000 Inputs,1001 Keyboards,28525.73,1427,4.44,20,
33186,B07:KN[6M6,June ,2019-06-06,1000 Inputs,1001 Keyboards,25627.18,1282,4.39,20,
33187,B07:KN[6M6,June ,2019-06-07,1000 Inputs,1001 Keyboards,19570.21,979,4.61,20,
33188,B07:KN[6M6,June ,2019-06-08,1000 Inputs,1001 Keyboards,6953.06,348,7.05,20,
33189,B07:KN[6M6,June ,2019-06-09,1000 Inputs,1001 Keyboards,6073.85,304,6.29,20,
33190,B07:KN[6M6,June ,2019-06-10,1000 Inputs,1001 Keyboards,22657.2,1134,6.98,20,
33191,B07:KN[6M6,June ,2019-06-11,1000 Inputs,1001 Keyboards,23476.44,1175,8.19,20,
33192,B07:KN[6M6,June ,2019-06-12,1000 Inputs,1001 Keyboards,23296.63,1166,8.44,20,
33193,B07:KN[6M6,June ,2019-06-13,1000 Inputs,1001 Keyboards,27152.82,1359,8.65,20,
33194,B07:KN[6M6,June ,2019-06-14,1000 Inputs,1001 Keyboards,19250.41,963,9.7,20,
33195,B07:KN[6M6,June ,2019-06-15,1000 Inputs,1001 Keyboards,5814.23,291,14.63,20,
33196,B07:KN[6M6,June ,2019-06-16,1000 Inputs,1001 Keyboards,6233.74,312,6.7,20,
33197,B07:KN[6M6,June ,2019-06-17,1000 Inputs,1001 Keyboards,22237.73,1113,5.11,20,
33198,B07:KN[6M6,June ,2019-06-18,1000 Inputs,1001 Keyboards,23236.72,1163,4.71,20,
33199,B07:KN[6M6,June ,2019-06-19,1000 Inputs,1001 Keyboards,25483.08,1276,4.14,20,
33200,B07:KN[6M6,June ,2019-06-20,1000 Inputs,1001 Keyboards,23318.13,1173,4.82,20,
33201,B07:KN[6M6,June ,2019-06-21,1000 Inputs,1001 Keyboards,20395.62,1026,4.71,20,
33202,B07:KN[6M6,June ,2019-06-22,1000 Inputs,1001 Keyboards,6281.98,316,6.15,20,
33203,B07:KN[6M6,June ,2019-06-23,1000 Inputs,1001 Keyboards,6454.04,323,7.93,20,
33204,B07:KN[6M6,June ,2019-06-24,1000 Inputs,1001 Keyboards,27073.1,1355,7.18,20,
33205,B07:KN[6M6,June ,2019-06-25,1000 Inputs,1001 Keyboards,24495.88,1226,5.88,20,
